iiot_nodes_count,fog_nodes_count,sdn_controllers,workflows_per_device,workflows_length,hardware,iiot_power_mean,iiot_power_std,iiot_power_min,iiot_power_25%,iiot_power_50%,iiot_power_75%,iiot_power_max,iiot_memory_mean,iiot_memory_std,iiot_memory_min,iiot_memory_25%,iiot_memory_50%,iiot_memory_75%,iiot_memory_max,fog_power_mean,fog_power_std,fog_power_min,fog_power_25%,fog_power_50%,fog_power_75%,fog_power_max,fog_memory_mean,fog_memory_std,fog_memory_min,fog_memory_25%,fog_memory_50%,fog_memory_75%,fog_memory_max,switches_count,link_IS_latency_count,link_IS_latency_mean,link_IS_latency_std,link_IS_latency_min,link_IS_latency_25%,link_IS_latency_50%,link_IS_latency_75%,link_IS_latency_max,link_IS_capacity_count,link_IS_capacity_mean,link_IS_capacity_std,link_IS_capacity_min,link_IS_capacity_25%,link_IS_capacity_50%,link_IS_capacity_75%,link_IS_capacity_max,link_SF_latency_count,link_SF_latency_mean,link_SF_latency_std,link_SF_latency_min,link_SF_latency_25%,link_SF_latency_50%,link_SF_latency_75%,link_SF_latency_max,link_SF_capacity_count,link_SF_capacity_mean,link_SF_capacity_std,link_SF_capacity_min,link_SF_capacity_25%,link_SF_capacity_50%,link_SF_capacity_75%,link_SF_capacity_max,workflow_count,workwflow_steps,workflows_steps_cycles_mean,workflows_steps_cycles_std,workflows_steps_cycles_min,workflows_steps_cycles_25%,workflows_steps_cycles_50%,workflows_steps_cycles_75%,workflows_steps_cycles_max,workflows_steps_inputs_mean,workflows_steps_inputs_std,workflows_steps_inputs_min,workflows_steps_inputs_25%,workflows_steps_inputs_50%,workflows_steps_inputs_75%,workflows_steps_inputs_max,workflows_steps_outputs_mean,workflows_steps_outputs_std,workflows_steps_outputs_min,workflows_steps_outputs_25%,workflows_steps_outputs_50%,workflows_steps_outputs_75%,workflows_steps_outputs_max,workflows_steps_memory_mean,workflows_steps_memory_std,workflows_steps_memory_min,workflows_steps_memory_25%,workflows_steps_memory_50%,workflows_steps_memory_75%,workflows_steps_memory_max,workflows_starter_power_mean,workflows_starter_power_std,workflows_starter_power_min,workflows_starter_power_25%,workflows_starter_power_50%,workflows_starter_power_75%,workflows_starter_power_max,workflows_starter_memory_mean,workflows_starter_memory_std,workflows_starter_memory_min,workflows_starter_memory_25%,workflows_starter_memory_50%,workflows_starter_memory_75%,workflows_starter_memory_max,avg_response_time,std_response_time,solution_accuracy,solution_resp_time,vnf_cpu_consump,vnf_ram_consump,vnf_time_deploy,flgs,proto,saddr,att_id,sport,daddr,iot_id,dport,pkts,bytes,state,mean,stddev,sum,min,max,rate,srate,drate,attack,category,subcategory ,fog_server_iot,fog_server_att
25,15,1,1,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,25,1,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.66708,0.002039607805437116,93.93,1.75,3400,390,0.9,e,tcp,192.168.100.3,3,36322,192.168.100.39,39,443,16,5151,FIN,0.049574,0.041214,0.099148,0.00836,0.090788,2.750033,1.466684,1.100013,0,Normal,Normal,0,0
25,15,1,2,2,2,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,512.0,0.0,512.0,512.0,512.0,512.0,512.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,2,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,512.0,0.0,512.0,512.0,512.0,512.0,512.0,1.0,0.0,94.4,3.42,3400,110,1.5,e,udp,192168100150,50,54295,192.168.100.3,3,80,1702268,102136190,INT,3.870784,0.027052,11.612351,3.845976,3.908428,0.450936,0.450936,0,1,DDoS,UDP,3,4
25,15,4,2,2,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,2,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.2795999999999992,0.016970562748477157,94.4,3.42,3400,110,1.5,e,udp,192168100149,49,27849,192.168.100.6,6,80,678437,40706220,INT,0,0,0,0,0,0.062244,0.062244,0,1,DDoS,UDP,6,3
25,15,1,1,2,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,25,2,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.28344,0.01509436981129058,94.4,10.82,3400,110,1.5,e s,tcp,192168100147,47,57052,192.168.100.11,11,80,12199,2366478,RST,0.938061,806,2.814184,0,1.967881,0.922644,0.615096,0.271783,1,DDoS,HTTP,11,1
25,15,2,2,2,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,2,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.283519999999999,0.014986034314981278,94.4,3.42,3400,110,1.5,e,udp,192168100149,49,42666,192.168.100.3,3,80,1916632,114997920,INT,4.408062,0.776521,13.224186,3.3099,4.959943,0.543517,0.543517,0,1,DDoS,UDP,3,3
25,15,3,2,2,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,2,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.284079999999999,0.014302618570009626,94.4,10.82,3400,110,1.5,e,tcp,192.168.100.10,10,52625,192.168.100.27,27,443,50,23108,FIN,0.162132,0.009908,0.324263,0.152223,0.17204,0.616997,0.308499,0.208936,0,Normal,Normal,0,0
25,15,1,2,2,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,2,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.2870399999999995,0.011221262615850224,94.4,3.42,3400,110,1.5,e s,tcp,192168100149,49,43125,192.168.100.17,17,80,1255408,165385098,RST,0.062342,0.10798,0.249368,0,0.249368,0.316138,0.237103,0.065647,1,DDoS,TCP,17,3
25,15,1,2,2,1,480.0,0.0,480.0,480.0,480.0,480.0,480.0,128.0,0.0,128.0,128.0,128.0,128.0,128.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,2,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,480.0,0.0,480.0,480.0,480.0,480.0,480.0,128.0,0.0,128.0,128.0,128.0,128.0,128.0,1.287759999999999,0.011518503304134058,94.4,10.82,3400,110,1.5,e,udp,192168100149,49,58487,192.168.100.9,9,80,439400,26364000,INT,1.510287,2.141525,9.061722,0,4.800276,0.178643,0.178643,0,1,DDoS,UDP,9,3
25,15,1,3,2,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,75,2,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.2886666666666675,0.009491579957525,99.24,64.37,540,80,9,e,udp,192168100147,47,46009,192.168.100.3,3,80,2277199,136632112,INT,2.977045,1.718967,11.908179,0,4.008173,0.630845,0.630845,0,1,DDoS,UDP,3,1
25,15,1,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,1,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.289039999999999,0.007342801556209842,99.24,64.37,540,80,9,e s,tcp,192168100148,48,24341,192.168.100.11,11,80,1600263,210825312,REQ,0,0,0,0,0,0.298587,0.213276,0.091661,1,DDoS,TCP,11,2
25,15,1,1,3,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,25,3,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.9116399999999993,0.01241933975700803,99.24,64.37,540,80,9,e s,tcp,192168100149,49,53816,192.168.100.4,4,80,1539112,197224301,REQ,0,0,0,0,0,0.206514,0.137676,0.034419,1,DDoS,TCP,4,3
25,15,3,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,1,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.9612600000000003,0.017261494247992254,99.24,64.37,540,80,9,e,udp,192168100147,47,26292,192.168.100.6,6,80,1458249,87494940,INT,0,0,0,0,0,0.062243,0.062243,0,1,DDoS,UDP,6,1
25,15,3,2,3,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,3,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.9811600000000007,0.1655885434270311,99.24,64.37,540,80,9,e s,tcp,192168100148,48,60256,192.168.100.8,8,80,801553,117551942,RST,0.022925,0.024712,0.091699,0,0.058898,0.09643,0.057924,0.019298,1,DDoS,TCP,8,2
25,15,2,2,3,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,3,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.9826800000000009,0.16545366698374328,99.24,64.37,540,80,9,e,udp,192168100147,47,46009,192.168.100.24,24,80,227718,136632121,INT,2.977045,1.718967,11.908179,0,4.008173,0.630845,0.630845,0,1,DDoS,UDP,24,1
25,15,4,2,3,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,3,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.08836,0.10366542729534546,99.24,64.37,540,80,9,e,udp,192.168.100.7,7,365,192.168.100.3,3,565,1487224,89233440,INT,4.721951,0.927655,61.385368,1.508589,4.999906,42.944031,42.944031,0,0,Normal,Normal,0,0
25,15,1,2,2,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,15,125.0,0.0020000000000000013,1.3062782120676572e-18,2,2,2,2,2,125.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,15.0,0.002000000000000001,8.978046943156863e-19,2,2,2,2,2,15.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,50,2,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.537680000000001,0.011488130520547852,99.24,64.37,540,80,9,e s,tcp,192168100150,50,63728,192.168.100.23,23,80,1173632,163685062,RST,0.027983,0.031314,0.111932,0,0.07584,0.095257,0.057237,0.019065,1,DDoS,TCP,23,4
50,25,1,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,25,250.0,0.0020000000000000013,1.3036525245644666e-18,2,2,2,2,2,250.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,25.0,0.0020000000000000013,1.3278710503032406e-18,2,2,2,2,2,25.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,100,1,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1765199999999999,0.014904734519980947,93.93,3,3400,390,0.9,e s,tcp,192168100147,47,28034,192.168.100.6,6,80,792027,116818138,RST,0.026126,0.026126,0.104504,0,0.052328,0.096463,0.057936,0.019312,1,DDoS,TCP,6,1
50,25,1,2,1,2,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,512.0,0.0,512.0,512.0,512.0,512.0,512.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,25,250.0,0.0020000000000000013,1.3036525245644666e-18,2,2,2,2,2,250.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,25.0,0.0020000000000000013,1.3278710503032406e-18,2,2,2,2,2,25.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,100,1,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,512.0,0.0,512.0,512.0,512.0,512.0,512.0,0.5,0.0,93.93,3,3400,390,0.9,e,udp,192168100148,48,34453,192.168.100.10,10,80,1359687,81581220,INT,0,0,0,0,0,0.062925,0.062925,0,1,DDoS,UDP,10,2
50,25,4,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,25,250.0,0.0020000000000000013,1.3036525245644666e-18,2,2,2,2,2,250.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,25.0,0.0020000000000000013,1.3278710503032406e-18,2,2,2,2,2,25.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,100,1,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6655200000000003,0.01661110739502,93.93,3,3400,390,0.9,e,tcp,192168100148,48,42451,192.168.100.3,3,80,1502522,194229554,RST,0.208379,0.147864,0.625136,0,0.32772,0.172212,0.114342,0.042132,1,DDoS,TCP,3,2
50,25,2,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,25,250.0,0.0020000000000000013,1.3036525245644666e-18,2,2,2,2,2,250.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,25.0,0.0020000000000000013,1.3278710503032406e-18,2,2,2,2,2,25.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,100,1,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6672800000000002,0.014871897435543745,94.4,6.85,3400,110,1.5,e,udp,192.168.100.46,46,3456,192.168.100.75,75,80,6987061,6816072229,CON,4.961513,0.089566,54.576645,4.679301,4.999641,159.597107,79.789429,79.789429,0,Normal,Normal,0,0
50,25,3,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,25,250.0,0.0020000000000000013,1.3036525245644666e-18,2,2,2,2,2,250.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,25.0,0.0020000000000000013,1.3278710503032406e-18,2,2,2,2,2,25.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,100,1,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6672800000000003,0.014871897435543752,94.4,21.65,3400,110,1.5,e s,tcp,192168100147,47,16603,192.168.100.10,10,80,1083560,150541102,RST,0.029798,0.017565,0.119193,0,0.043868,0.115308,0.057699,0.038123,1,DDoS,TCP,10,1
50,25,1,2,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,25,250.0,0.0020000000000000013,1.3036525245644666e-18,2,2,2,2,2,250.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,25.0,0.0020000000000000013,1.3278710503032406e-18,2,2,2,2,2,25.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,100,1,500.0,0.0,500.0,500.0,500.0,500.0,500.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6721200000000002,0.018740805152868398,94.4,6.85,3400,110,1.5,e,udp,192168100150,50,46637,192.168.100.7,7,80,1530529,91831740,INT,1.991763,2.12636,11.950577,0,4.964752,0.182328,0.182328,0,1,DDoS,UDP,7,4
